FilteredData,TimeDate,seqNumber,Amount,DispensedTotal,Status,TicketData,Type,BillCount_01_1,CoinCount_01_1,BillCount_02_2,CoinCount_02_2,BillCount_03_3,CoinCount_03_3,BillCount_04_4,CoinCount_04_4,BillCount_05_5,CoinCount_05_5,BillCount_06_6,CoinCount_06_6,JournalName
"00:05:08 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0418202500044528"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-18T00:05:08.349-07:00"",""TransactionNumber"":418202500044528},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-18T00:05:08.349-07:00"",""SequenceNumber"":""0418202500044528"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-18 00:05:08.349-07:00,0418202500044528,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"00:15:50 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0418202500153152"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-18T00:15:50.086-07:00"",""TransactionNumber"":418202500153152},""Operation"":{""Amount"":20.0,""BillDespensed"":20.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-18T00:15:50.086-07:00"",""SequenceNumber"":""0418202500153152"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $20.0""},""TransactionDetail"":{""Amount"":20.0,""DispensedTotal"":20.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":4,""BillCount_03"":0,""BillCount_04"":0,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-18 00:15:50.086-07:00,0418202500153152,20.0,20.0,COMPLETED,BB[2]     $20.0,BillBreak,0,0,4,0,0,0,0,0,0,0,0,0,bills
"00:41:33 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0418202500411273"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-18T00:41:33.340-07:00"",""TransactionNumber"":418202500411273},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-18T00:41:33.340-07:00"",""SequenceNumber"":""0418202500411273"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-18 00:41:33.340-07:00,0418202500411273,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"01:02:16 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0418202501015635"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-18T01:02:16.295-07:00"",""TransactionNumber"":418202501015635},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-18T01:02:16.295-07:00"",""SequenceNumber"":""0418202501015635"",""Status"":""COMPLETED"",""TicketData"":""BB[1]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-18 01:02:16.295-07:00,0418202501015635,100.0,100.0,COMPLETED,BB[1]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"01:15:36 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0418202501151737"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-18T01:15:36.289-07:00"",""TransactionNumber"":418202501151737},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-18T01:15:36.289-07:00"",""SequenceNumber"":""0418202501151737"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-18 01:15:36.289-07:00,0418202501151737,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"01:16:02 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0418202501154388"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-18T01:16:02.316-07:00"",""TransactionNumber"":418202501154388},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-18T01:16:02.316-07:00"",""SequenceNumber"":""0418202501154388"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-18 01:16:02.316-07:00,0418202501154388,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"01:36:29 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0418202501361086"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-18T01:36:29.659-07:00"",""TransactionNumber"":418202501361086},""Operation"":{""Amount"":20.0,""BillDespensed"":20.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-18T01:36:29.659-07:00"",""SequenceNumber"":""0418202501361086"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $20.0""},""TransactionDetail"":{""Amount"":20.0,""DispensedTotal"":20.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":4,""BillCount_03"":0,""BillCount_04"":0,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-18 01:36:29.659-07:00,0418202501361086,20.0,20.0,COMPLETED,BB[2]     $20.0,BillBreak,0,0,4,0,0,0,0,0,0,0,0,0,bills
"01:37:30 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0418202501371007"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-18T01:37:30.092-07:00"",""TransactionNumber"":418202501371007},""Operation"":{""Amount"":5.0,""BillDespensed"":5.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-18T01:37:30.092-07:00"",""SequenceNumber"":""0418202501371007"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $5.0""},""TransactionDetail"":{""Amount"":5.0,""DispensedTotal"":5.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":5,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":0,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-18 01:37:30.092-07:00,0418202501371007,5.0,5.0,COMPLETED,BB[2]     $5.0,BillBreak,5,0,0,0,0,0,0,0,0,0,0,0,bills
"01:38:16 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0418202501375771"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-18T01:38:16.181-07:00"",""TransactionNumber"":418202501375771},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-18T01:38:16.181-07:00"",""SequenceNumber"":""0418202501375771"",""Status"":""COMPLETED"",""TicketData"":""BB[1]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-18 01:38:16.181-07:00,0418202501375771,100.0,100.0,COMPLETED,BB[1]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"01:40:26 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0418202501400852"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-18T01:40:26.972-07:00"",""TransactionNumber"":418202501400852},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-18T01:40:26.972-07:00"",""SequenceNumber"":""0418202501400852"",""Status"":""COMPLETED"",""TicketData"":""BB[1]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-18 01:40:26.972-07:00,0418202501400852,100.0,100.0,COMPLETED,BB[1]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"01:52:11 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0418202501515085"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-18T01:52:11.045-07:00"",""TransactionNumber"":418202501515085},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-18T01:52:11.045-07:00"",""SequenceNumber"":""0418202501515085"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-18 01:52:11.045-07:00,0418202501515085,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"01:57:27 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0418202501570859"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-18T01:57:27.107-07:00"",""TransactionNumber"":418202501570859},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-18T01:57:27.107-07:00"",""SequenceNumber"":""0418202501570859"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-18 01:57:27.107-07:00,0418202501570859,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"02:08:50 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0418202502083102"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-18T02:08:50.052-07:00"",""TransactionNumber"":418202502083102},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-18T02:08:50.052-07:00"",""SequenceNumber"":""0418202502083102"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-18 02:08:50.052-07:00,0418202502083102,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"02:52:09 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0418202502514947"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-18T02:52:09.597-07:00"",""TransactionNumber"":418202502514947},""Operation"":{""Amount"":20.0,""BillDespensed"":20.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-18T02:52:09.597-07:00"",""SequenceNumber"":""0418202502514947"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $20.0""},""TransactionDetail"":{""Amount"":20.0,""DispensedTotal"":20.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":4,""BillCount_03"":0,""BillCount_04"":0,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-18 02:52:09.597-07:00,0418202502514947,20.0,20.0,COMPLETED,BB[2]     $20.0,BillBreak,0,0,4,0,0,0,0,0,0,0,0,0,bills
"02:54:43 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0418202502542481"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-18T02:54:43.003-07:00"",""TransactionNumber"":418202502542481},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-18T02:54:43.003-07:00"",""SequenceNumber"":""0418202502542481"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-18 02:54:43.003-07:00,0418202502542481,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"03:24:28 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0418202503240973"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-18T03:24:28.159-07:00"",""TransactionNumber"":418202503240973},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-18T03:24:28.159-07:00"",""SequenceNumber"":""0418202503240973"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-18 03:24:28.159-07:00,0418202503240973,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"03:25:24 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0418202503250608"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-18T03:25:24.169-07:00"",""TransactionNumber"":418202503250608},""Operation"":{""Amount"":5.0,""BillDespensed"":5.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-18T03:25:24.169-07:00"",""SequenceNumber"":""0418202503250608"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $5.0""},""TransactionDetail"":{""Amount"":5.0,""DispensedTotal"":5.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":5,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":0,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-18 03:25:24.169-07:00,0418202503250608,5.0,5.0,COMPLETED,BB[2]     $5.0,BillBreak,5,0,0,0,0,0,0,0,0,0,0,0,bills
"04:56:10 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0418202504555132"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-18T04:56:10.189-07:00"",""TransactionNumber"":418202504555132},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-18T04:56:10.189-07:00"",""SequenceNumber"":""0418202504555132"",""Status"":""COMPLETED"",""TicketData"":""BB[1]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-18 04:56:10.189-07:00,0418202504555132,100.0,100.0,COMPLETED,BB[1]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
